OrderID,CustomerID,order_date,Item1ID,Item1Qty,Item1Price,Item2ID,Item2Qty,Item2Price,Item3ID,Item3Qty,Item3Price,Total_Price
789028,91446,3/3/13,15766789,3,94.13,97756066,5,64.72,90270664,10,70.19,1307.89
499131,68344,11/6/17,21095073,9,65.3,92269467,7,81.55,95578765,4,65.23,1419.47
646783,81552,11/25/19,98331758,10,58.69,25431623,2,40.41,82281107,7,60.6,1091.92
488757,96226,4/14/03,84330223,2,35.79,26665484,1,67.86,90250935,2,62,263.44
606783,57546,10/20/19,24971978,5,70.88,96059876,7,7.98,90081794,1,40.6,450.86
144036,20369,3/8/16,15977481,9,28.78,54418345,6,17.75,93074472,3,39.19,483.09
551979,45004,10/8/15,95552050,1,75.3,33040797,8,97.71,25005516,8,39.12,1169.94
949757,32128,9/28/18,32160230,3,14.9,40237399,2,46.99,13339537,7,34.6,380.88
587912,67834,5/29/11,19148509,6,45.08,26848563,7,77.01,27363670,5,37.06,994.85
274408,95239,1/14/00,21772946,1,96.45,83425653,8,84.48,89837373,6,27.53,937.47
994799,33257,7/13/15,73486607,3,48.81,20833410,4,92.2,22241100,3,22.47,582.64
502969,70829,4/16/00,32982202,4,60.21,87237939,8,35.37,39745405,3,28.23,608.49
700057,47024,10/6/04,26543977,7,32.38,32860977,4,67.56,38889749,10,70.33,1200.2
372269,74038,6/15/09,16831261,9,38.48,21955835,4,85.76,38905449,1,75.24,764.6
387495,88903,7/11/10,45281177,6,70.6,63209065,8,20.54,58002646,3,12.34,624.94
877131,16476,2/23/05,94892252,4,80.3,31988589,9,55.43,82980305,6,47.93,1107.65
618805,68995,11/5/03,84316928,4,78.04,40106058,7,65.42,32567448,9,73.44,1431.06
494020,78309,10/16/16,67936734,9,22.73,28205132,2,14.13,71971936,3,26.8,313.23
235778,85962,3/21/15,89869196,6,69.38,95134719,6,65.95,91133351,9,93.56,1654.02
126478,63821,8/12/20,75838256,5,14.62,45305759,5,36.49,29990473,10,49.06,746.15
245101,78865,11/30/17,54637626,10,48.38,67718853,7,33.22,85358709,2,93.04,902.42
166010,23887,4/25/21,12432181,2,61.25,61111144,2,6.75,58894859,2,21.52,179.04
164474,89071,4/30/17,61091973,9,39.25,72148724,10,67.33,92325512,6,42.98,1284.43
782833,74521,8/18/09,47293115,5,39.09,49745077,6,67.28,85728467,1,81.08,680.21
908102,83100,10/21/00,79484050,2,70.28,40026684,6,85.89,55508065,1,80.69,736.59
163044,46704,7/29/01,11203790,2,27.58,74750703,7,24.78,75083130,7,23.72,394.66
143074,82782,6/17/05,14690385,2,73.45,57235178,10,27.92,71754693,10,85.46,1280.7
551620,18495,1/29/13,25216173,4,77.37,19961199,7,67.47,76429784,3,76.89,1012.44
107200,10906,12/30/01,61054244,8,11.33,72814432,6,45.29,25482742,9,49.13,804.55
309200,64529,12/14/07,75936326,7,58.05,30971430,5,77.88,73462723,3,93.91,1077.48
596178,22048,1/22/21,30041030,10,77.2,97535579,3,33.87,56076252,5,14.19,944.56
988576,45060,1/1/05,59459384,1,88.64,14358365,2,58.8,91926380,10,25.77,463.94
237884,67007,8/13/21,98355304,3,47.89,18012088,9,90.13,63274021,8,87.34,1653.56
986215,16370,11/20/00,46899042,5,37.24,10552325,2,26.21,47812827,9,34.01,544.71
909553,61063,12/8/11,82555825,8,41.75,85622635,9,43.83,13439738,4,76.43,1034.19
393088,85002,10/25/08,42307272,8,32.67,79900677,6,59.09,78094954,6,37.37,840.12
569730,80989,10/12/06,51788365,10,22.11,24704248,9,78.74,,,,929.76
911482,72159,4/3/07,73865071,4,29.51,74504946,6,18.31,,,,227.9
637740,34133,10/9/14,48006841,5,18.43,20618382,3,98.37,84948652,2,34.56,456.38
949944,84964,9/10/10,62404551,1,77.16,82863384,3,7.13,74315329,8,87.61,799.43
378786,67192,12/2/15,81544158,10,96.55,83223712,9,27.71,68314901,2,80.6,1376.09
490900,34689,9/28/07,82148318,3,29.17,33187269,1,91.83,59783676,2,85.9,351.14
352203,39089,5/23/00,16045946,4,23.18,52461223,1,90.04,88161036,5,96.9,667.26
970779,74405,2/6/16,37283703,8,18.28,31826942,1,39.47,60013281,7,25.93,367.22
748640,93881,6/23/14,61955098,6,41.34,,,,,,,248.04
498448,60307,4/3/14,13952229,7,86.64,34018070,9,12.02,41184032,7,73.1,1226.36
190411,29209,11/20/10,19667424,8,14.81,27170626,7,48.55,85185798,8,59.74,936.25
202949,98538,10/13/18,95666040,9,38.54,71573412,6,98.86,60859752,4,44.4,1117.62
490355,61567,4/27/21,88938501,4,62.54,78397337,2,84.72,77034478,6,40.63,663.38
855816,77464,3/7/00,21118576,2,49.95,63821457,7,99.28,39283086,5,85.35,1221.61
123698,19553,6/25/16,31347918,2,9.11,96697591,5,6.87,54170478,1,12.04,64.61
268786,64549,10/12/18,54111601,8,68.93,98198524,3,49.9,94690086,7,50.42,1054.08
275853,14816,6/2/02,92074212,6,94.09,59361478,4,58.15,25743685,5,76.72,1180.74
129374,58827,11/14/05,63498841,5,81.39,69579200,4,97.53,22681834,10,66.58,1462.87
407866,36224,5/28/15,76885238,9,45.71,46702011,10,76.33,30170442,1,43.97,1218.66
672914,50909,1/30/00,97068078,4,69.56,61645166,8,31.21,88157719,10,36.74,895.32
952414,86688,5/24/01,45808535,10,36.37,19271629,3,84.67,85834969,4,31.15,742.31
159553,52682,4/28/12,90113780,9,24.8,13339604,9,53.79,10918365,8,25.59,912.03
212377,96416,11/16/18,57195317,5,60.59,93323352,5,93.31,17632056,1,65.35,834.85
901878,92023,10/17/06,59397216,1,42.1,68381424,10,31.35,39122871,7,88.81,977.27
245505,45060,8/18/05,49623898,5,99.67,19506393,5,51.15,34738790,8,70.15,1315.3
503062,80989,2/7/17,31741486,9,9.18,11350077,5,97.48,78650268,7,74.19,1089.35
149920,94364,4/10/20,33102753,2,58.19,62095612,3,79.09,42682088,10,87.08,1224.45
396841,80328,2/4/14,52068790,4,28.85,43963633,6,18.18,94242985,2,55.38,335.24
539777,53671,2/5/21,12936551,4,85.37,10859791,8,5.56,47056218,2,65,515.96
202245,16226,11/22/13,77371030,8,84.43,,,,,,,675.44
375673,48048,5/25/01,52007646,5,95.45,13075079,8,65.68,27665526,9,96.66,1872.63
530297,10799,7/27/10,49509525,3,82.13,34008788,5,6.97,31649565,1,61.56,342.8
470542,31150,8/28/07,62246075,5,30.18,36986537,8,67.73,56711791,5,15.03,767.89
348253,25023,1/31/16,16270574,3,69.95,19029719,8,41.94,51879003,5,62.67,858.72
878474,80291,5/30/17,14181185,5,39.66,26012880,5,31.13,,,,353.95
626505,74521,5/13/09,62246937,7,15.63,44902177,5,90.15,95810510,2,45.77,651.7
580873,72159,4/15/17,76769332,10,40.02,57986610,9,59.22,15620012,4,78.69,1247.94
250454,69807,1/9/01,26223870,7,51.74,35172873,3,17.17,19838573,4,20.63,496.21
394347,60706,5/25/20,93553514,8,77.9,94477208,2,68.92,42164557,10,85.67,1617.74
998446,87725,8/10/17,79334775,9,33.9,11135224,9,30.12,99020557,10,8.36,659.78
650390,72383,2/25/11,67983215,3,93.58,49168329,1,79.81,33190924,1,41.38,401.93
253968,76329,2/4/18,58808232,7,33.82,23026859,1,98.45,74430136,1,82.84,418.03
531647,48534,2/17/00,59308153,3,95.22,18781920,6,45.22,,,,556.98
496937,45272,12/7/20,16371115,5,32.96,85926203,4,56.17,71366442,5,90.32,841.08
169272,27970,5/27/21,88708182,2,37.14,18166726,8,74.8,53617103,9,80.55,1397.63
211425,92023,11/18/07,77575248,5,50.29,83014345,8,74.45,36136128,6,20.58,970.53
645615,94165,9/23/07,93556413,1,75.1,33932719,8,8.83,20145153,8,92.7,887.34
524754,80887,12/6/01,76111960,8,92.8,86056983,2,59.26,59310009,1,7.84,868.76
444145,38192,7/13/12,58215805,3,20.55,19502206,2,22.42,40987651,1,34.65,141.14
